,zone,code,pitch_type,ab_id,b_count,s_count,outs,pitch_num,on_1b,on_2b,on_3b,batter_id,g_id,inning,pitcher_id,stand,top,home_team,start_time,weather,wind,pitch_height,pitch_width,FF_height,FF_width,CH_height,CH_width,SL_height,SL_width,FC_height,FC_width,CU_height,CU_width,run_dif,run_total,batter_score
11149,12.0,0,FF,2018063249.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,430945,201800825,4,453286,R,False,0,7.1,75,"9 mph, Out to LF",2,-2,2,-2,0,0,0,0,0,0,0,0,-1.0,1.0,0.08842105263157894
11150,14.0,0,SL,2018063249.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,430945,201800825,4,453286,R,False,0,7.1,75,"9 mph, Out to LF",-2,-2,0,0,0,0,-2,-2,0,0,0,0,-1.0,1.0,0.07760814249363868
11151,2.0,0,FF,2018063249.0,2.0,1.0,0.0,4.0,0.0,0.0,0.0,430945,201800825,4,453286,R,False,0,7.1,75,"9 mph, Out to LF",1,0,1,0,0,0,0,0,0,0,0,0,-1.0,1.0,0.07352941176470588
11152,13.0,0,CH,2018063249.0,2.0,2.0,0.0,5.0,0.0,0.0,0.0,430945,201800825,4,453286,R,False,0,7.1,75,"9 mph, Out to LF",-2,2,0,0,-2,2,0,0,0,0,0,0,-1.0,1.0,0.06806282722513089
11153,12.0,0,FF,2018063250.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,592518,201800825,4,453286,R,False,0,7.1,75,"9 mph, Out to LF",2,-2,2,-2,0,0,0,0,0,0,0,0,-1.0,1.0,0.06181015452538632
11154,14.0,0,SL,2018063250.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,592518,201800825,4,453286,R,False,0,7.1,75,"9 mph, Out to LF",-2,-2,0,0,0,0,-2,-2,0,0,0,0,-1.0,1.0,0.04875148632580262
11155,11.0,0,FF,2018063250.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,592518,201800825,4,453286,R,False,0,7.1,75,"9 mph, Out to LF",2,2,2,2,0,0,0,0,0,0,0,0,-1.0,1.0,0.07439824945295405
11156,2.0,0,FF,2018063250.0,2.0,1.0,1.0,4.0,0.0,0.0,0.0,592518,201800825,4,453286,R,False,0,7.1,75,"9 mph, Out to LF",1,0,1,0,0,0,0,0,0,0,0,0,-1.0,1.0,0.1377245508982036
11157,5.0,0,SL,2018063250.0,2.0,2.0,1.0,5.0,0.0,0.0,0.0,592518,201800825,4,453286,R,False,0,7.1,75,"9 mph, Out to LF",0,0,0,0,0,0,0,0,0,0,0,0,-1.0,1.0,0.08994708994708994
11158,7.0,0,SL,2018063250.0,2.0,2.0,1.0,6.0,0.0,0.0,0.0,592518,201800825,4,453286,R,False,0,7.1,75,"9 mph, Out to LF",-1,1,0,0,0,0,-1,1,0,0,0,0,-1.0,1.0,0.11538461538461539
11159,14.0,0,CH,2018063251.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,570731,201800825,4,453286,R,False,0,7.1,75,"9 mph, Out to LF",-2,-2,0,0,-2,-2,0,0,0,0,0,0,-1.0,1.0,0.045936395759717315
11160,11.0,0,FF,2018063251.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,570731,201800825,4,453286,R,False,0,7.1,75,"9 mph, Out to LF",2,2,2,2,0,0,0,0,0,0,0,0,-1.0,1.0,0.07733333333333334
11161,11.0,0,FF,2018063251.0,0.0,2.0,2.0,3.0,0.0,0.0,0.0,570731,201800825,4,453286,R,False,0,7.1,75,"9 mph, Out to LF",2,2,2,2,0,0,0,0,0,0,0,0,-1.0,1.0,0.07733333333333334
11162,7.0,0,FF,2018063251.0,1.0,2.0,2.0,4.0,0.0,0.0,0.0,570731,201800825,4,453286,R,False,0,7.1,75,"9 mph, Out to LF",-1,1,-1,1,0,0,0,0,0,0,0,0,-1.0,1.0,0.08717948717948718
11163,12.0,0,FC,2018063251.0,1.0,2.0,2.0,5.0,0.0,0.0,0.0,570731,201800825,4,453286,R,False,0,7.1,75,"9 mph, Out to LF",2,-2,0,0,0,0,0,0,2,-2,0,0,-1.0,1.0,0.0967741935483871
11164,14.0,0,SL,2018063255.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,444432,201800825,5,453286,R,False,0,7.1,75,"9 mph, Out to LF",-2,-2,0,0,0,0,-2,-2,0,0,0,0,-1.0,1.0,0.032663316582914576
11165,12.0,0,FF,2018063255.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,444432,201800825,5,453286,R,False,0,7.1,75,"9 mph, Out to LF",2,-2,2,-2,0,0,0,0,0,0,0,0,-1.0,1.0,0.06852791878172589
11166,14.0,0,SL,2018063255.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,444432,201800825,5,453286,R,False,0,7.1,75,"9 mph, Out to LF",-2,-2,0,0,0,0,-2,-2,0,0,0,0,-1.0,1.0,0.032663316582914576
11167,13.0,0,CH,2018063255.0,1.0,2.0,0.0,4.0,0.0,0.0,0.0,444432,201800825,5,453286,R,False,0,7.1,75,"9 mph, Out to LF",-2,2,0,0,-2,2,0,0,0,0,0,0,-1.0,1.0,0.06
11168,9.0,0,SL,2018063255.0,1.0,2.0,0.0,5.0,0.0,0.0,0.0,444432,201800825,5,453286,R,False,0,7.1,75,"9 mph, Out to LF",-1,-1,0,0,0,0,-1,-1,0,0,0,0,-1.0,1.0,0.06923076923076923
11169,13.0,0,CH,2018063256.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,448801,201800825,5,453286,L,False,0,7.1,75,"9 mph, Out to LF",-2,-2,0,0,-2,-2,0,0,0,0,0,0,-1.0,1.0,0.06458333333333334
11170,12.0,0,FF,2018063256.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,448801,201800825,5,453286,L,False,0,7.1,75,"9 mph, Out to LF",2,2,2,2,0,0,0,0,0,0,0,0,-1.0,1.0,0.07331975560081466
11171,6.0,0,FC,2018063256.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,448801,201800825,5,453286,L,False,0,7.1,75,"9 mph, Out to LF",0,1,0,0,0,0,0,0,0,1,0,0,-1.0,1.0,0.125
11172,12.0,0,FF,2018063257.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,641820,201800825,5,453286,R,False,0,7.1,75,"9 mph, Out to LF",2,-2,2,-2,0,0,0,0,0,0,0,0,-1.0,1.0,0.05726872246696035
11173,9.0,0,SL,2018063257.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,641820,201800825,5,453286,R,False,0,7.1,75,"9 mph, Out to LF",-1,-1,0,0,0,0,-1,-1,0,0,0,0,-1.0,1.0,0.06912442396313365
11174,11.0,0,FF,2018063257.0,1.0,1.0,2.0,3.0,0.0,0.0,0.0,641820,201800825,5,453286,R,False,0,7.1,75,"9 mph, Out to LF",2,2,2,2,0,0,0,0,0,0,0,0,-1.0,1.0,0.11320754716981132
11175,14.0,0,CU,2018063257.0,1.0,2.0,2.0,4.0,0.0,0.0,0.0,641820,201800825,5,453286,R,False,0,7.1,75,"9 mph, Out to LF",-2,-2,0,0,0,0,0,0,0,0,-2,-2,-1.0,1.0,0.05660377358490566
11176,14.0,0,FC,2018063257.0,2.0,2.0,2.0,5.0,0.0,0.0,0.0,641820,201800825,5,453286,R,False,0,7.1,75,"9 mph, Out to LF",-2,-2,0,0,0,0,0,0,-2,-2,0,0,-1.0,1.0,0.017543859649122806
11177,6.0,0,FC,2018063261.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,642082,201800825,6,453286,L,False,0,7.1,75,"9 mph, Out to LF",0,1,0,0,0,0,0,0,0,1,0,0,-1.0,1.0,0.125
11178,11.0,0,FF,2018063261.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,642082,201800825,6,453286,L,False,0,7.1,75,"9 mph, Out to LF",2,-2,2,-2,0,0,0,0,0,0,0,0,-1.0,1.0,0.06435006435006435
11179,6.0,0,FF,2018063261.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,642082,201800825,6,453286,L,False,0,7.1,75,"9 mph, Out to LF",0,1,0,1,0,0,0,0,0,0,0,0,-1.0,1.0,0.07792207792207792
11180,5.0,0,FF,2018063262.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,572073,201800825,6,453286,R,False,0,7.1,75,"9 mph, Out to LF",0,0,0,0,0,0,0,0,0,0,0,0,-1.0,1.0,0.0905982905982906
11181,12.0,0,FF,2018063263.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,607054,201800825,6,453286,L,False,0,7.1,75,"9 mph, Out to LF",2,2,2,2,0,0,0,0,0,0,0,0,-1.0,1.0,0.08108108108108109
11182,4.0,0,CH,2018063263.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,607054,201800825,6,453286,L,False,0,7.1,75,"9 mph, Out to LF",0,-1,0,0,0,-1,0,0,0,0,0,0,-1.0,1.0,0.09183673469387756
11183,13.0,0,FF,2018063263.0,1.0,1.0,2.0,3.0,0.0,0.0,0.0,607054,201800825,6,453286,L,False,0,7.1,75,"9 mph, Out to LF",-2,-2,-2,-2,0,0,0,0,0,0,0,0,-1.0,1.0,0.07553956834532374
11184,9.0,0,SL,2018063263.0,1.0,2.0,2.0,4.0,0.0,0.0,0.0,607054,201800825,6,453286,L,False,0,7.1,75,"9 mph, Out to LF",-1,1,0,0,0,0,-1,1,0,0,0,0,-1.0,1.0,0.06912442396313365
11185,2.0,0,FF,2018063263.0,1.0,2.0,2.0,5.0,0.0,0.0,0.0,607054,201800825,6,453286,L,False,0,7.1,75,"9 mph, Out to LF",1,0,1,0,0,0,0,0,0,0,0,0,-1.0,1.0,0.10476190476190476
11186,11.0,0,FF,2018063263.0,1.0,2.0,2.0,6.0,0.0,0.0,0.0,607054,201800825,6,453286,L,False,0,7.1,75,"9 mph, Out to LF",2,-2,2,-2,0,0,0,0,0,0,0,0,-1.0,1.0,0.07171314741035857
11187,1.0,0,FF,2018063270.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,430945,201800825,7,453286,R,False,0,7.1,75,"9 mph, Out to LF",1,1,1,1,0,0,0,0,0,0,0,0,-2.0,2.0,0.0603448275862069
11188,5.0,0,CH,2018063270.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,430945,201800825,7,453286,R,False,0,7.1,75,"9 mph, Out to LF",0,0,0,0,0,0,0,0,0,0,0,0,-2.0,2.0,0.11864406779661017
11189,14.0,0,SL,2018063270.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,430945,201800825,7,453286,R,False,0,7.1,75,"9 mph, Out to LF",-2,-2,0,0,0,0,-2,-2,0,0,0,0,-2.0,2.0,0.07760814249363868
11190,12.0,0,FF,2018063270.0,1.0,2.0,0.0,4.0,0.0,0.0,0.0,430945,201800825,7,453286,R,False,0,7.1,75,"9 mph, Out to LF",2,-2,2,-2,0,0,0,0,0,0,0,0,-2.0,2.0,0.08842105263157894
11191,14.0,0,SL,2018063270.0,1.0,2.0,0.0,5.0,0.0,0.0,0.0,430945,201800825,7,453286,R,False,0,7.1,75,"9 mph, Out to LF",-2,-2,0,0,0,0,-2,-2,0,0,0,0,-2.0,2.0,0.07760814249363868
11192,4.0,1,SL,2018063271.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,592518,201800825,7,453286,R,False,0,7.1,75,"9 mph, Out to LF",0,1,0,0,0,0,0,1,0,0,0,0,-2.0,2.0,0.0859375
11193,14.0,0,SL,2018063272.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,570731,201800825,7,453286,R,False,0,7.1,75,"9 mph, Out to LF",-2,-2,0,0,0,0,-2,-2,0,0,0,0,-2.0,2.0,0.03594771241830065
11194,4.0,0,CH,2018063272.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,570731,201800825,7,453286,R,False,0,7.1,75,"9 mph, Out to LF",0,1,0,0,0,1,0,0,0,0,0,0,-2.0,2.0,0.09183673469387756
11195,12.0,0,FF,2018063272.0,0.0,2.0,1.0,3.0,0.0,1.0,0.0,570731,201800825,7,453286,R,False,0,7.1,75,"9 mph, Out to LF",2,-2,2,-2,0,0,0,0,0,0,0,0,-2.0,2.0,0.038834951456310676
11196,14.0,0,FF,2018063273.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,444432,201800825,7,453286,R,False,0,7.1,75,"9 mph, Out to LF",-2,-2,-2,-2,0,0,0,0,0,0,0,0,-2.0,2.0,0.08620689655172414
11197,13.0,0,SL,2018063273.0,1.0,0.0,2.0,2.0,0.0,1.0,0.0,444432,201800825,7,453286,R,False,0,7.1,75,"9 mph, Out to LF",-2,2,0,0,0,0,-2,2,0,0,0,0,-2.0,2.0,0.07608695652173914
11198,11.0,0,FF,2018063273.0,2.0,0.0,2.0,3.0,0.0,1.0,0.0,444432,201800825,7,453286,R,False,0,7.1,75,"9 mph, Out to LF",2,2,2,2,0,0,0,0,0,0,0,0,-2.0,2.0,0.08287292817679558
11199,11.0,1,FF,2018063273.0,3.0,0.0,2.0,4.0,0.0,1.0,0.0,444432,201800825,7,453286,R,False,0,7.1,75,"9 mph, Out to LF",2,2,2,2,0,0,0,0,0,0,0,0,-2.0,2.0,0.08287292817679558
11200,3.0,0,FF,2018063274.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,448801,201800825,7,453286,L,False,0,7.1,75,"9 mph, Out to LF",1,1,1,1,0,0,0,0,0,0,0,0,-2.0,2.0,0.06043956043956044
11201,14.0,0,FF,2018063274.0,0.0,1.0,2.0,2.0,1.0,1.0,0.0,448801,201800825,7,453286,L,False,0,7.1,75,"9 mph, Out to LF",-2,2,-2,2,0,0,0,0,0,0,0,0,-2.0,2.0,0.11349693251533742
11202,11.0,0,CH,2018063274.0,1.0,1.0,2.0,3.0,1.0,1.0,0.0,448801,201800825,7,453286,L,False,0,7.1,75,"9 mph, Out to LF",2,-2,0,0,2,-2,0,0,0,0,0,0,-2.0,2.0,0.11678832116788321
11203,14.0,0,CH,2018063274.0,1.0,2.0,2.0,4.0,1.0,1.0,0.0,448801,201800825,7,453286,L,False,0,7.1,75,"9 mph, Out to LF",-2,2,0,0,-2,2,0,0,0,0,0,0,-2.0,2.0,0.06666666666666667
11204,9.0,0,CH,2018063278.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,641820,201800825,8,453286,R,False,0,7.1,75,"9 mph, Out to LF",-1,-1,0,0,-1,-1,0,0,0,0,0,0,-2.0,2.0,0.01818181818181818
11205,13.0,0,FF,2018063278.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,641820,201800825,8,453286,R,False,0,7.1,75,"9 mph, Out to LF",-2,2,-2,2,0,0,0,0,0,0,0,0,-2.0,2.0,0.07627118644067797
11206,6.0,0,CU,2018063279.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,642082,201800825,8,453286,L,False,0,7.1,75,"9 mph, Out to LF",0,1,0,0,0,0,0,0,0,0,0,1,-2.0,2.0,0.05714285714285714
11207,9.0,0,FF,2018063279.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,642082,201800825,8,453286,L,False,0,7.1,75,"9 mph, Out to LF",-1,1,-1,1,0,0,0,0,0,0,0,0,-2.0,2.0,0.05228758169934641
11208,5.0,0,SL,2018063280.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,572073,201800825,8,453286,R,False,0,7.1,75,"9 mph, Out to LF",0,0,0,0,0,0,0,0,0,0,0,0,-2.0,2.0,0.08994708994708994
11209,14.0,0,SL,2018063280.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,572073,201800825,8,453286,R,False,0,7.1,75,"9 mph, Out to LF",-2,-2,0,0,0,0,-2,-2,0,0,0,0,-2.0,2.0,0.047337278106508875
11210,7.0,0,SL,2018063280.0,1.0,1.0,2.0,3.0,0.0,0.0,0.0,572073,201800825,8,453286,R,False,0,7.1,75,"9 mph, Out to LF",-1,1,0,0,0,0,-1,1,0,0,0,0,-2.0,2.0,0.11538461538461539
11211,9.0,0,SL,2018063280.0,1.0,2.0,2.0,4.0,0.0,0.0,0.0,572073,201800825,8,453286,R,False,0,7.1,75,"9 mph, Out to LF",-1,-1,0,0,0,0,-1,-1,0,0,0,0,-2.0,2.0,0.06912442396313365
11212,1.0,0,FF,2018063280.0,1.0,2.0,2.0,5.0,0.0,0.0,0.0,572073,201800825,8,453286,R,False,0,7.1,75,"9 mph, Out to LF",1,1,1,1,0,0,0,0,0,0,0,0,-2.0,2.0,0.060085836909871244
11213,3.0,0,FF,2018063280.0,1.0,2.0,2.0,6.0,0.0,0.0,0.0,572073,201800825,8,453286,R,False,0,7.1,75,"9 mph, Out to LF",1,-1,1,-1,0,0,0,0,0,0,0,0,-2.0,2.0,0.043478260869565216
11214,14.0,0,FF,2018068843.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,621002,201800900,1,453286,R,True,1,7.1,77,"13 mph, L to R",-2,-2,-2,-2,0,0,0,0,0,0,0,0,0.0,0.0,0.11046511627906977
11215,12.0,0,FF,2018068843.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,621002,201800900,1,453286,R,True,1,7.1,77,"13 mph, L to R",2,-2,2,-2,0,0,0,0,0,0,0,0,0.0,0.0,0.07586206896551724
11216,12.0,0,FF,2018068843.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,621002,201800900,1,453286,R,True,1,7.1,77,"13 mph, L to R",2,-2,2,-2,0,0,0,0,0,0,0,0,0.0,0.0,0.07586206896551724
11217,9.0,0,SL,2018068843.0,1.0,2.0,0.0,4.0,0.0,0.0,0.0,621002,201800900,1,453286,R,True,1,7.1,77,"13 mph, L to R",-1,-1,0,0,0,0,-1,-1,0,0,0,0,0.0,0.0,0.06912442396313365
11218,5.0,0,SL,2018068844.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,543068,201800900,1,453286,R,True,1,7.1,77,"13 mph, L to R",0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.08994708994708994
11219,6.0,0,FF,2018068844.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,543068,201800900,1,453286,R,True,1,7.1,77,"13 mph, L to R",0,-1,0,-1,0,0,0,0,0,0,0,0,0.0,0.0,0.07746478873239436
11220,12.0,0,FF,2018068844.0,0.0,2.0,1.0,3.0,0.0,0.0,0.0,543068,201800900,1,453286,R,True,1,7.1,77,"13 mph, L to R",2,-2,2,-2,0,0,0,0,0,0,0,0,0.0,0.0,0.07643312101910828
11221,6.0,0,FF,2018068845.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,621563,201800900,1,453286,L,True,1,7.1,77,"13 mph, L to R",0,1,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.07792207792207792
11222,12.0,0,FF,2018068845.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,621563,201800900,1,453286,L,True,1,7.1,77,"13 mph, L to R",2,2,2,2,0,0,0,0,0,0,0,0,0.0,0.0,0.05454545454545454
11223,2.0,0,FC,2018068845.0,1.0,1.0,2.0,3.0,0.0,0.0,0.0,621563,201800900,1,453286,L,True,1,7.1,77,"13 mph, L to R",1,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.058823529411764705
11224,4.0,0,SL,2018068849.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,467092,201800900,2,453286,R,True,1,7.1,77,"13 mph, L to R",0,1,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0859375
11225,14.0,0,SL,2018068849.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,467092,201800900,2,453286,R,True,1,7.1,77,"13 mph, L to R",-2,-2,0,0,0,0,-2,-2,0,0,0,0,0.0,0.0,0.022587268993839837
11226,2.0,0,FF,2018068849.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,467092,201800900,2,453286,R,True,1,7.1,77,"13 mph, L to R",1,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.14018691588785046
11227,6.0,0,FF,2018068849.0,1.0,2.0,0.0,4.0,0.0,0.0,0.0,467092,201800900,2,453286,R,True,1,7.1,77,"13 mph, L to R",0,-1,0,-1,0,0,0,0,0,0,0,0,0.0,0.0,0.14782608695652175
11228,14.0,0,FF,2018068850.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,622110,201800900,2,453286,R,True,1,7.1,77,"13 mph, L to R",-2,-2,-2,-2,0,0,0,0,0,0,0,0,0.0,0.0,0.06077348066298342
11229,2.0,0,FF,2018068850.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,622110,201800900,2,453286,R,True,1,7.1,77,"13 mph, L to R",1,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.09090909090909091
11230,7.0,0,CH,2018068850.0,0.0,2.0,1.0,3.0,0.0,0.0,0.0,622110,201800900,2,453286,R,True,1,7.1,77,"13 mph, L to R",-1,1,0,0,-1,1,0,0,0,0,0,0,0.0,0.0,0.09448818897637795
11231,3.0,0,FF,2018068851.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,460576,201800900,2,453286,R,True,1,7.1,77,"13 mph, L to R",1,-1,1,-1,0,0,0,0,0,0,0,0,0.0,0.0,0.02702702702702703
11232,6.0,0,SL,2018068851.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,460576,201800900,2,453286,R,True,1,7.1,77,"13 mph, L to R",0,-1,0,0,0,0,0,-1,0,0,0,0,0.0,0.0,0.10119047619047619
11233,14.0,0,CU,2018068851.0,0.0,2.0,2.0,3.0,0.0,0.0,0.0,460576,201800900,2,453286,R,True,1,7.1,77,"13 mph, L to R",-2,-2,0,0,0,0,0,0,0,0,-2,-2,0.0,0.0,0.05102040816326531
11234,14.0,0,SL,2018068851.0,1.0,2.0,2.0,4.0,0.0,0.0,0.0,460576,201800900,2,453286,R,True,1,7.1,77,"13 mph, L to R",-2,-2,0,0,0,0,-2,-2,0,0,0,0,0.0,0.0,0.06646058732612056
11235,9.0,0,FF,2018068859.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,605480,201800900,3,453286,L,True,1,7.1,77,"13 mph, L to R",-1,1,-1,1,0,0,0,0,0,0,0,0,-2.0,2.0,0.05228758169934641
11236,2.0,0,CU,2018068859.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,605480,201800900,3,453286,L,True,1,7.1,77,"13 mph, L to R",1,0,0,0,0,0,0,0,0,0,1,0,-2.0,2.0,0.05263157894736842
11237,13.0,0,CH,2018068859.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,605480,201800900,3,453286,L,True,1,7.1,77,"13 mph, L to R",-2,-2,0,0,-2,-2,0,0,0,0,0,0,-2.0,2.0,0.06666666666666667
11238,6.0,0,FC,2018068859.0,1.0,2.0,0.0,4.0,0.0,0.0,0.0,605480,201800900,3,453286,L,True,1,7.1,77,"13 mph, L to R",0,1,0,0,0,0,0,0,0,1,0,0,-2.0,2.0,0.125
11239,9.0,0,SL,2018068860.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,608654,201800900,3,453286,R,True,1,7.1,77,"13 mph, L to R",-1,-1,0,0,0,0,-1,-1,0,0,0,0,-2.0,2.0,0.06912442396313365
11240,12.0,0,FF,2018068860.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,608654,201800900,3,453286,R,True,1,7.1,77,"13 mph, L to R",2,-2,2,-2,0,0,0,0,0,0,0,0,-2.0,2.0,0.03543307086614173
11241,9.0,0,FF,2018068860.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,608654,201800900,3,453286,R,True,1,7.1,77,"13 mph, L to R",-1,-1,-1,-1,0,0,0,0,0,0,0,0,-2.0,2.0,0.05228758169934641
11242,2.0,1,FF,2018068860.0,1.0,2.0,1.0,4.0,0.0,0.0,0.0,608654,201800900,3,453286,R,True,1,7.1,77,"13 mph, L to R",1,0,1,0,0,0,0,0,0,0,0,0,-2.0,2.0,0.04375
11243,14.0,0,SL,2018068861.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,543135,201800900,3,453286,R,True,1,7.1,77,"13 mph, L to R",-2,-2,0,0,0,0,-2,-2,0,0,0,0,-2.0,2.0,0.020599250936329586
11244,2.0,0,FF,2018068861.0,1.0,0.0,1.0,2.0,0.0,1.0,0.0,543135,201800900,3,453286,R,True,1,7.1,77,"13 mph, L to R",1,0,1,0,0,0,0,0,0,0,0,0,-2.0,2.0,0.04375
11245,4.0,0,SL,2018068862.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,621002,201800900,3,453286,R,True,1,7.1,77,"13 mph, L to R",0,1,0,0,0,0,0,1,0,0,0,0,-2.0,2.0,0.0859375
11246,3.0,0,FF,2018068866.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,543068,201800900,4,453286,R,True,1,7.1,77,"13 mph, L to R",1,-1,1,-1,0,0,0,0,0,0,0,0,-2.0,2.0,0.08771929824561403
11247,7.0,0,CH,2018068866.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,543068,201800900,4,453286,R,True,1,7.1,77,"13 mph, L to R",-1,1,0,0,-1,1,0,0,0,0,0,0,-2.0,2.0,0.09448818897637795
11248,4.0,1,CH,2018068867.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,621563,201800900,4,453286,L,True,1,7.1,77,"13 mph, L to R",0,-1,0,0,0,-1,0,0,0,0,0,0,-2.0,2.0,0.09183673469387756
11249,9.0,0,FF,2018068868.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,467092,201800900,4,453286,R,True,1,7.1,77,"13 mph, L to R",-1,-1,-1,-1,0,0,0,0,0,0,0,0,-2.0,2.0,0.05228758169934641
11250,12.0,0,FF,2018068868.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,467092,201800900,4,453286,R,True,1,7.1,77,"13 mph, L to R",2,-2,2,-2,0,0,0,0,0,0,0,0,-2.0,2.0,0.07885304659498207
11251,13.0,0,CH,2018068868.0,0.0,2.0,1.0,3.0,1.0,0.0,0.0,467092,201800900,4,453286,R,True,1,7.1,77,"13 mph, L to R",-2,2,0,0,-2,2,0,0,0,0,0,0,-2.0,2.0,0.04424778761061947
11252,14.0,0,SL,2018068868.0,1.0,2.0,1.0,4.0,1.0,0.0,0.0,467092,201800900,4,453286,R,True,1,7.1,77,"13 mph, L to R",-2,-2,0,0,0,0,-2,-2,0,0,0,0,-2.0,2.0,0.022587268993839837
11253,14.0,0,SL,2018068868.0,2.0,2.0,1.0,5.0,1.0,0.0,0.0,467092,201800900,4,453286,R,True,1,7.1,77,"13 mph, L to R",-2,-2,0,0,0,0,-2,-2,0,0,0,0,-2.0,2.0,0.022587268993839837
11254,12.0,0,FF,2018068868.0,2.0,2.0,1.0,6.0,1.0,0.0,0.0,467092,201800900,4,453286,R,True,1,7.1,77,"13 mph, L to R",2,-2,2,-2,0,0,0,0,0,0,0,0,-2.0,2.0,0.07885304659498207
11255,11.0,0,FF,2018068868.0,2.0,2.0,1.0,7.0,1.0,0.0,0.0,467092,201800900,4,453286,R,True,1,7.1,77,"13 mph, L to R",2,2,2,2,0,0,0,0,0,0,0,0,-2.0,2.0,0.07326007326007326
11256,6.0,0,FF,2018068874.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,622110,201800900,5,453286,R,True,1,7.1,77,"13 mph, L to R",0,-1,0,-1,0,0,0,0,0,0,0,0,-4.0,4.0,0.10126582278481013
11257,12.0,0,FF,2018068874.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,622110,201800900,5,453286,R,True,1,7.1,77,"13 mph, L to R",2,-2,2,-2,0,0,0,0,0,0,0,0,-4.0,4.0,0.05423728813559322
11258,9.0,0,SL,2018068874.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,622110,201800900,5,453286,R,True,1,7.1,77,"13 mph, L to R",-1,-1,0,0,0,0,-1,-1,0,0,0,0,-4.0,4.0,0.06912442396313365
