,zone,code,pitch_type,ab_id,b_count,s_count,outs,pitch_num,on_1b,on_2b,on_3b,batter_id,g_id,inning,pitcher_id,stand,top,home_team,start_time,weather,wind,pitch_height,pitch_width,FF_height,FF_width,CH_height,CH_width,SL_height,SL_width,FC_height,FC_width,CU_height,CU_width,run_dif,run_total
11242,2.0,1,FF,2018068860.0,1.0,2.0,1.0,4.0,0.0,0.0,0.0,608654,201800900,3,453286,R,True,1,7.1,77,"13 mph, L to R",1,0,1,0,0,0,0,0,0,0,0,0,-2.0,2.0
11243,14.0,0,SL,2018068861.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,543135,201800900,3,453286,R,True,1,7.1,77,"13 mph, L to R",-2,-2,0,0,0,0,-2,-2,0,0,0,0,-2.0,2.0
11244,2.0,0,FF,2018068861.0,1.0,0.0,1.0,2.0,0.0,1.0,0.0,543135,201800900,3,453286,R,True,1,7.1,77,"13 mph, L to R",1,0,1,0,0,0,0,0,0,0,0,0,-2.0,2.0
11245,4.0,0,SL,2018068862.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,621002,201800900,3,453286,R,True,1,7.1,77,"13 mph, L to R",0,1,0,0,0,0,0,1,0,0,0,0,-2.0,2.0
11246,3.0,0,FF,2018068866.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,543068,201800900,4,453286,R,True,1,7.1,77,"13 mph, L to R",1,-1,1,-1,0,0,0,0,0,0,0,0,-2.0,2.0
11247,7.0,0,CH,2018068866.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,543068,201800900,4,453286,R,True,1,7.1,77,"13 mph, L to R",-1,1,0,0,-1,1,0,0,0,0,0,0,-2.0,2.0
11248,4.0,1,CH,2018068867.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,621563,201800900,4,453286,L,True,1,7.1,77,"13 mph, L to R",0,-1,0,0,0,-1,0,0,0,0,0,0,-2.0,2.0
11249,9.0,0,FF,2018068868.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,467092,201800900,4,453286,R,True,1,7.1,77,"13 mph, L to R",-1,-1,-1,-1,0,0,0,0,0,0,0,0,-2.0,2.0
11250,12.0,0,FF,2018068868.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,467092,201800900,4,453286,R,True,1,7.1,77,"13 mph, L to R",2,-2,2,-2,0,0,0,0,0,0,0,0,-2.0,2.0
11251,13.0,0,CH,2018068868.0,0.0,2.0,1.0,3.0,1.0,0.0,0.0,467092,201800900,4,453286,R,True,1,7.1,77,"13 mph, L to R",-2,2,0,0,-2,2,0,0,0,0,0,0,-2.0,2.0
11252,14.0,0,SL,2018068868.0,1.0,2.0,1.0,4.0,1.0,0.0,0.0,467092,201800900,4,453286,R,True,1,7.1,77,"13 mph, L to R",-2,-2,0,0,0,0,-2,-2,0,0,0,0,-2.0,2.0
11253,14.0,0,SL,2018068868.0,2.0,2.0,1.0,5.0,1.0,0.0,0.0,467092,201800900,4,453286,R,True,1,7.1,77,"13 mph, L to R",-2,-2,0,0,0,0,-2,-2,0,0,0,0,-2.0,2.0
11254,12.0,0,FF,2018068868.0,2.0,2.0,1.0,6.0,1.0,0.0,0.0,467092,201800900,4,453286,R,True,1,7.1,77,"13 mph, L to R",2,-2,2,-2,0,0,0,0,0,0,0,0,-2.0,2.0
11255,11.0,0,FF,2018068868.0,2.0,2.0,1.0,7.0,1.0,0.0,0.0,467092,201800900,4,453286,R,True,1,7.1,77,"13 mph, L to R",2,2,2,2,0,0,0,0,0,0,0,0,-2.0,2.0
11256,6.0,0,FF,2018068874.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,622110,201800900,5,453286,R,True,1,7.1,77,"13 mph, L to R",0,-1,0,-1,0,0,0,0,0,0,0,0,-4.0,4.0
11257,12.0,0,FF,2018068874.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,622110,201800900,5,453286,R,True,1,7.1,77,"13 mph, L to R",2,-2,2,-2,0,0,0,0,0,0,0,0,-4.0,4.0
11258,9.0,0,SL,2018068874.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,622110,201800900,5,453286,R,True,1,7.1,77,"13 mph, L to R",-1,-1,0,0,0,0,-1,-1,0,0,0,0,-4.0,4.0
11259,8.0,0,CH,2018068874.0,1.0,2.0,0.0,4.0,0.0,0.0,0.0,622110,201800900,5,453286,R,True,1,7.1,77,"13 mph, L to R",-1,0,0,0,-1,0,0,0,0,0,0,0,-4.0,4.0
11260,8.0,0,CU,2018068875.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,460576,201800900,5,453286,R,True,1,7.1,77,"13 mph, L to R",-1,0,0,0,0,0,0,0,0,0,-1,0,-4.0,4.0
11261,3.0,0,FF,2018068875.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,460576,201800900,5,453286,R,True,1,7.1,77,"13 mph, L to R",1,-1,1,-1,0,0,0,0,0,0,0,0,-4.0,4.0
11262,14.0,0,CH,2018068875.0,0.0,2.0,1.0,3.0,0.0,0.0,0.0,460576,201800900,5,453286,R,True,1,7.1,77,"13 mph, L to R",-2,-2,0,0,-2,-2,0,0,0,0,0,0,-4.0,4.0
11263,2.0,0,FF,2018068875.0,1.0,2.0,1.0,4.0,0.0,0.0,0.0,460576,201800900,5,453286,R,True,1,7.1,77,"13 mph, L to R",1,0,1,0,0,0,0,0,0,0,0,0,-4.0,4.0
11264,14.0,0,SL,2018068875.0,1.0,2.0,1.0,5.0,0.0,0.0,0.0,460576,201800900,5,453286,R,True,1,7.1,77,"13 mph, L to R",-2,-2,0,0,0,0,-2,-2,0,0,0,0,-4.0,4.0
11265,14.0,0,FC,2018068876.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,605480,201800900,5,453286,L,True,1,7.1,77,"13 mph, L to R",-2,2,0,0,0,0,0,0,-2,2,0,0,-4.0,4.0
11266,8.0,0,CH,2018068876.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,605480,201800900,5,453286,L,True,1,7.1,77,"13 mph, L to R",-1,0,0,0,-1,0,0,0,0,0,0,0,-4.0,4.0
11267,11.0,0,FF,2018068876.0,0.0,2.0,2.0,3.0,0.0,0.0,0.0,605480,201800900,5,453286,L,True,1,7.1,77,"13 mph, L to R",2,-2,2,-2,0,0,0,0,0,0,0,0,-4.0,4.0
11268,11.0,0,FF,2018068876.0,1.0,2.0,2.0,4.0,0.0,0.0,0.0,605480,201800900,5,453286,L,True,1,7.1,77,"13 mph, L to R",2,-2,2,-2,0,0,0,0,0,0,0,0,-4.0,4.0
11269,14.0,0,SL,2018068880.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,608654,201800900,6,453286,R,True,1,7.1,77,"13 mph, L to R",-2,-2,0,0,0,0,-2,-2,0,0,0,0,-4.0,4.0
11270,6.0,0,SL,2018068880.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,608654,201800900,6,453286,R,True,1,7.1,77,"13 mph, L to R",0,-1,0,0,0,0,0,-1,0,0,0,0,-4.0,4.0
11271,14.0,0,CH,2018068880.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,608654,201800900,6,453286,R,True,1,7.1,77,"13 mph, L to R",-2,-2,0,0,-2,-2,0,0,0,0,0,0,-4.0,4.0
11272,3.0,0,FF,2018068881.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,624414,201800900,6,453286,R,True,1,7.1,77,"13 mph, L to R",1,-1,1,-1,0,0,0,0,0,0,0,0,-4.0,4.0
11273,12.0,0,FF,2018068881.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,624414,201800900,6,453286,R,True,1,7.1,77,"13 mph, L to R",2,-2,2,-2,0,0,0,0,0,0,0,0,-4.0,4.0
11274,13.0,0,CH,2018068881.0,0.0,2.0,1.0,3.0,0.0,0.0,0.0,624414,201800900,6,453286,R,True,1,7.1,77,"13 mph, L to R",-2,2,0,0,-2,2,0,0,0,0,0,0,-4.0,4.0
11275,3.0,0,FF,2018068882.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,621002,201800900,6,453286,R,True,1,7.1,77,"13 mph, L to R",1,-1,1,-1,0,0,0,0,0,0,0,0,-4.0,4.0
11276,2.0,0,FF,2018068882.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,621002,201800900,6,453286,R,True,1,7.1,77,"13 mph, L to R",1,0,1,0,0,0,0,0,0,0,0,0,-4.0,4.0
11277,2.0,0,FF,2018068882.0,0.0,2.0,2.0,3.0,0.0,0.0,0.0,621002,201800900,6,453286,R,True,1,7.1,77,"13 mph, L to R",1,0,1,0,0,0,0,0,0,0,0,0,-4.0,4.0
11278,2.0,0,SL,2018068886.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,543068,201800900,7,453286,R,True,1,7.1,77,"13 mph, L to R",1,0,0,0,0,0,1,0,0,0,0,0,-4.0,4.0
11279,14.0,0,SL,2018068886.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,543068,201800900,7,453286,R,True,1,7.1,77,"13 mph, L to R",-2,-2,0,0,0,0,-2,-2,0,0,0,0,-4.0,4.0
11280,9.0,0,FC,2018068887.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,621563,201800900,7,453286,L,True,1,7.1,77,"13 mph, L to R",-1,1,0,0,0,0,0,0,-1,1,0,0,-4.0,4.0
11281,11.0,0,FF,2018068887.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,621563,201800900,7,453286,L,True,1,7.1,77,"13 mph, L to R",2,-2,2,-2,0,0,0,0,0,0,0,0,-4.0,4.0
11282,11.0,0,FF,2018068887.0,0.0,2.0,1.0,3.0,0.0,0.0,0.0,621563,201800900,7,453286,L,True,1,7.1,77,"13 mph, L to R",2,-2,2,-2,0,0,0,0,0,0,0,0,-4.0,4.0
11283,1.0,0,FF,2018068887.0,1.0,2.0,1.0,4.0,0.0,0.0,0.0,621563,201800900,7,453286,L,True,1,7.1,77,"13 mph, L to R",1,-1,1,-1,0,0,0,0,0,0,0,0,-4.0,4.0
11284,14.0,0,CU,2018068887.0,1.0,2.0,1.0,5.0,0.0,0.0,0.0,621563,201800900,7,453286,L,True,1,7.1,77,"13 mph, L to R",-2,2,0,0,0,0,0,0,0,0,-2,2,-4.0,4.0
11285,13.0,0,CH,2018068887.0,2.0,2.0,1.0,6.0,0.0,0.0,0.0,621563,201800900,7,453286,L,True,1,7.1,77,"13 mph, L to R",-2,-2,0,0,-2,-2,0,0,0,0,0,0,-4.0,4.0
11286,12.0,0,FC,2018068887.0,3.0,2.0,1.0,7.0,0.0,0.0,0.0,621563,201800900,7,453286,L,True,1,7.1,77,"13 mph, L to R",2,2,0,0,0,0,0,0,2,2,0,0,-4.0,4.0
11287,12.0,0,FF,2018068887.0,3.0,2.0,1.0,8.0,0.0,0.0,0.0,621563,201800900,7,453286,L,True,1,7.1,77,"13 mph, L to R",2,2,2,2,0,0,0,0,0,0,0,0,-4.0,4.0
11288,11.0,0,FF,2018068888.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,467092,201800900,7,453286,R,True,1,7.1,77,"13 mph, L to R",2,2,2,2,0,0,0,0,0,0,0,0,-4.0,4.0
11289,7.0,0,CU,2018068888.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,467092,201800900,7,453286,R,True,1,7.1,77,"13 mph, L to R",-1,1,0,0,0,0,0,0,0,0,-1,1,-4.0,4.0
11290,14.0,0,FC,2018068888.0,0.0,2.0,2.0,3.0,0.0,0.0,0.0,467092,201800900,7,453286,R,True,1,7.1,77,"13 mph, L to R",-2,-2,0,0,0,0,0,0,-2,-2,0,0,-4.0,4.0
11291,7.0,0,SL,2018068892.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,622110,201800900,8,453286,R,True,1,7.1,77,"13 mph, L to R",-1,1,0,0,0,0,-1,1,0,0,0,0,-4.0,4.0
11292,11.0,0,SL,2018068892.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,622110,201800900,8,453286,R,True,1,7.1,77,"13 mph, L to R",2,2,0,0,0,0,2,2,0,0,0,0,-4.0,4.0
11293,14.0,0,CU,2018068892.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,622110,201800900,8,453286,R,True,1,7.1,77,"13 mph, L to R",-2,-2,0,0,0,0,0,0,0,0,-2,-2,-4.0,4.0
11294,11.0,0,FF,2018068892.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,622110,201800900,8,453286,R,True,1,7.1,77,"13 mph, L to R",2,2,2,2,0,0,0,0,0,0,0,0,-4.0,4.0
11295,14.0,1,SL,2018068892.0,0.0,2.0,0.0,5.0,0.0,0.0,0.0,622110,201800900,8,453286,R,True,1,7.1,77,"13 mph, L to R",-2,-2,0,0,0,0,-2,-2,0,0,0,0,-4.0,4.0
11296,14.0,0,FF,2018068893.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,460576,201800900,8,453286,R,True,1,7.1,77,"13 mph, L to R",-2,-2,-2,-2,0,0,0,0,0,0,0,0,-4.0,4.0
11297,5.0,1,FF,2018068893.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,460576,201800900,8,453286,R,True,1,7.1,77,"13 mph, L to R",0,0,0,0,0,0,0,0,0,0,0,0,-4.0,4.0
11298,5.0,0,FF,2018068894.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,605480,201800900,8,453286,L,True,1,7.1,77,"13 mph, L to R",0,0,0,0,0,0,0,0,0,0,0,0,-4.0,4.0
11299,12.0,0,FC,2018068894.0,0.0,1.0,0.0,2.0,1.0,1.0,0.0,605480,201800900,8,453286,L,True,1,7.1,77,"13 mph, L to R",2,2,0,0,0,0,0,0,2,2,0,0,-4.0,4.0
11300,11.0,0,FF,2018068894.0,0.0,2.0,0.0,3.0,1.0,1.0,0.0,605480,201800900,8,453286,L,True,1,7.1,77,"13 mph, L to R",2,-2,2,-2,0,0,0,0,0,0,0,0,-4.0,4.0
11301,13.0,0,CH,2018068894.0,0.0,2.0,0.0,4.0,1.0,1.0,0.0,605480,201800900,8,453286,L,True,1,7.1,77,"13 mph, L to R",-2,-2,0,0,-2,-2,0,0,0,0,0,0,-4.0,4.0
11302,13.0,0,CH,2018068894.0,0.0,2.0,0.0,5.0,1.0,1.0,0.0,605480,201800900,8,453286,L,True,1,7.1,77,"13 mph, L to R",-2,-2,0,0,-2,-2,0,0,0,0,0,0,-4.0,4.0
11303,2.0,0,FF,2018068895.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,608654,201800900,8,453286,R,True,1,7.1,77,"13 mph, L to R",1,0,1,0,0,0,0,0,0,0,0,0,-4.0,4.0
11304,3.0,0,FF,2018068895.0,0.0,1.0,1.0,2.0,1.0,1.0,0.0,608654,201800900,8,453286,R,True,1,7.1,77,"13 mph, L to R",1,-1,1,-1,0,0,0,0,0,0,0,0,-4.0,4.0
11305,14.0,0,FC,2018068895.0,0.0,2.0,1.0,3.0,1.0,1.0,0.0,608654,201800900,8,453286,R,True,1,7.1,77,"13 mph, L to R",-2,-2,0,0,0,0,0,0,-2,-2,0,0,-4.0,4.0
11306,14.0,0,FC,2018068896.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,543543,201800900,8,453286,L,True,1,7.1,77,"13 mph, L to R",-2,2,0,0,0,0,0,0,-2,2,0,0,-4.0,4.0
11307,11.0,0,FF,2018068896.0,1.0,0.0,2.0,2.0,1.0,1.0,0.0,543543,201800900,8,453286,L,True,1,7.1,77,"13 mph, L to R",2,-2,2,-2,0,0,0,0,0,0,0,0,-4.0,4.0
11308,8.0,1,CH,2018068896.0,2.0,0.0,2.0,3.0,1.0,1.0,0.0,543543,201800900,8,453286,L,True,1,7.1,77,"13 mph, L to R",-1,0,0,0,-1,0,0,0,0,0,0,0,-4.0,4.0
11309,14.0,0,FF,2018068897.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,621002,201800900,8,453286,R,True,1,7.1,77,"13 mph, L to R",-2,-2,-2,-2,0,0,0,0,0,0,0,0,-2.0,6.0
11310,4.0,0,SL,2018068897.0,1.0,0.0,2.0,2.0,0.0,1.0,0.0,621002,201800900,8,453286,R,True,1,7.1,77,"13 mph, L to R",0,1,0,0,0,0,0,1,0,0,0,0,-2.0,6.0
11311,4.0,0,SL,2018068897.0,1.0,1.0,2.0,3.0,0.0,1.0,0.0,621002,201800900,8,453286,R,True,1,7.1,77,"13 mph, L to R",0,1,0,0,0,0,0,1,0,0,0,0,-2.0,6.0
11312,14.0,0,SL,2018068897.0,1.0,2.0,2.0,4.0,0.0,1.0,0.0,621002,201800900,8,453286,R,True,1,7.1,77,"13 mph, L to R",-2,-2,0,0,0,0,-2,-2,0,0,0,0,-2.0,6.0
11313,5.0,0,FF,2018074094.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,605412,201800969,1,453286,L,True,1,4.1,81,"0 mph, Calm",0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
11314,11.0,0,FF,2018074094.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,605412,201800969,1,453286,L,True,1,4.1,81,"0 mph, Calm",2,-2,2,-2,0,0,0,0,0,0,0,0,0.0,0.0
11315,13.0,0,FF,2018074094.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,605412,201800969,1,453286,L,True,1,4.1,81,"0 mph, Calm",-2,-2,-2,-2,0,0,0,0,0,0,0,0,0.0,0.0
11316,11.0,0,FF,2018074094.0,1.0,2.0,0.0,4.0,0.0,0.0,0.0,605412,201800969,1,453286,L,True,1,4.1,81,"0 mph, Calm",2,-2,2,-2,0,0,0,0,0,0,0,0,0.0,0.0
11317,9.0,0,SL,2018074095.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,457763,201800969,1,453286,R,True,1,4.1,81,"0 mph, Calm",-1,-1,0,0,0,0,-1,-1,0,0,0,0,0.0,0.0
11318,11.0,0,FF,2018074095.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,457763,201800969,1,453286,R,True,1,4.1,81,"0 mph, Calm",2,2,2,2,0,0,0,0,0,0,0,0,0.0,0.0
11319,3.0,0,FF,2018074096.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,467055,201800969,1,453286,L,True,1,4.1,81,"0 mph, Calm",1,1,1,1,0,0,0,0,0,0,0,0,0.0,0.0
11320,12.0,0,FF,2018074096.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,467055,201800969,1,453286,L,True,1,4.1,81,"0 mph, Calm",2,2,2,2,0,0,0,0,0,0,0,0,0.0,0.0
11321,11.0,0,FF,2018074096.0,1.0,1.0,2.0,3.0,0.0,0.0,0.0,467055,201800969,1,453286,L,True,1,4.1,81,"0 mph, Calm",2,-2,2,-2,0,0,0,0,0,0,0,0,0.0,0.0
11322,13.0,0,CU,2018074096.0,2.0,1.0,2.0,4.0,0.0,0.0,0.0,467055,201800969,1,453286,L,True,1,4.1,81,"0 mph, Calm",-2,-2,0,0,0,0,0,0,0,0,-2,-2,0.0,0.0
11323,11.0,1,FF,2018074096.0,3.0,1.0,2.0,5.0,0.0,0.0,0.0,467055,201800969,1,453286,L,True,1,4.1,81,"0 mph, Calm",2,-2,2,-2,0,0,0,0,0,0,0,0,0.0,0.0
11324,3.0,1,FF,2018074097.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,543063,201800969,1,453286,L,True,1,4.1,81,"0 mph, Calm",1,1,1,1,0,0,0,0,0,0,0,0,0.0,0.0
11325,4.0,0,SL,2018074098.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,446334,201800969,1,453286,R,True,1,4.1,81,"0 mph, Calm",0,1,0,0,0,0,0,1,0,0,0,0,0.0,0.0
11326,8.0,0,SL,2018074098.0,0.0,1.0,2.0,2.0,1.0,1.0,0.0,446334,201800969,1,453286,R,True,1,4.1,81,"0 mph, Calm",-1,0,0,0,0,0,-1,0,0,0,0,0,0.0,0.0
11327,2.0,0,FF,2018074098.0,0.0,2.0,2.0,3.0,1.0,1.0,0.0,446334,201800969,1,453286,R,True,1,4.1,81,"0 mph, Calm",1,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0
11328,12.0,0,FF,2018074098.0,0.0,2.0,2.0,4.0,1.0,1.0,0.0,446334,201800969,1,453286,R,True,1,4.1,81,"0 mph, Calm",2,-2,2,-2,0,0,0,0,0,0,0,0,0.0,0.0
11329,13.0,0,CH,2018074098.0,0.0,2.0,2.0,5.0,1.0,1.0,0.0,446334,201800969,1,453286,R,True,1,4.1,81,"0 mph, Calm",-2,2,0,0,-2,2,0,0,0,0,0,0,0.0,0.0
11330,12.0,0,FF,2018074098.0,1.0,2.0,2.0,6.0,1.0,1.0,0.0,446334,201800969,1,453286,R,True,1,4.1,81,"0 mph, Calm",2,-2,2,-2,0,0,0,0,0,0,0,0,0.0,0.0
11331,3.0,0,SL,2018074102.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,452254,201800969,2,453286,R,True,1,4.1,81,"0 mph, Calm",1,-1,0,0,0,0,1,-1,0,0,0,0,0.0,0.0
11332,14.0,0,FF,2018074102.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,452254,201800969,2,453286,R,True,1,4.1,81,"0 mph, Calm",-2,-2,-2,-2,0,0,0,0,0,0,0,0,0.0,0.0
11333,14.0,0,SL,2018074102.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,452254,201800969,2,453286,R,True,1,4.1,81,"0 mph, Calm",-2,-2,0,0,0,0,-2,-2,0,0,0,0,0.0,0.0
11334,3.0,0,FF,2018074103.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,607776,201800969,2,453286,R,True,1,4.1,81,"0 mph, Calm",1,-1,1,-1,0,0,0,0,0,0,0,0,0.0,0.0
11335,9.0,0,SL,2018074103.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,607776,201800969,2,453286,R,True,1,4.1,81,"0 mph, Calm",-1,-1,0,0,0,0,-1,-1,0,0,0,0,0.0,0.0
11336,14.0,0,FF,2018074103.0,0.0,2.0,1.0,3.0,0.0,0.0,0.0,607776,201800969,2,453286,R,True,1,4.1,81,"0 mph, Calm",-2,-2,-2,-2,0,0,0,0,0,0,0,0,0.0,0.0
11337,6.0,0,FF,2018074103.0,1.0,2.0,1.0,4.0,0.0,0.0,0.0,607776,201800969,2,453286,R,True,1,4.1,81,"0 mph, Calm",0,-1,0,-1,0,0,0,0,0,0,0,0,0.0,0.0
11338,5.0,0,FF,2018074104.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,457706,201800969,2,453286,R,True,1,4.1,81,"0 mph, Calm",0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
11339,7.0,0,CH,2018074104.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,457706,201800969,2,453286,R,True,1,4.1,81,"0 mph, Calm",-1,1,0,0,-1,1,0,0,0,0,0,0,0.0,0.0
11340,14.0,0,SL,2018074104.0,0.0,2.0,2.0,3.0,0.0,0.0,0.0,457706,201800969,2,453286,R,True,1,4.1,81,"0 mph, Calm",-2,-2,0,0,0,0,-2,-2,0,0,0,0,0.0,0.0
11341,3.0,0,FF,2018074104.0,1.0,2.0,2.0,4.0,0.0,0.0,0.0,457706,201800969,2,453286,R,True,1,4.1,81,"0 mph, Calm",1,-1,1,-1,0,0,0,0,0,0,0,0,0.0,0.0
11342,14.0,0,FF,2018074109.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,502706,201800969,3,453286,L,True,1,4.1,81,"0 mph, Calm",-2,2,-2,2,0,0,0,0,0,0,0,0,0.0,0.0
11343,11.0,0,FF,2018074109.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,502706,201800969,3,453286,L,True,1,4.1,81,"0 mph, Calm",2,-2,2,-2,0,0,0,0,0,0,0,0,0.0,0.0
11344,4.0,0,FF,2018074109.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,502706,201800969,3,453286,L,True,1,4.1,81,"0 mph, Calm",0,-1,0,-1,0,0,0,0,0,0,0,0,0.0,0.0
11345,13.0,0,CH,2018074109.0,1.0,2.0,0.0,4.0,0.0,0.0,0.0,502706,201800969,3,453286,L,True,1,4.1,81,"0 mph, Calm",-2,-2,0,0,-2,-2,0,0,0,0,0,0,0.0,0.0
11346,11.0,0,FC,2018074110.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,605412,201800969,3,453286,L,True,1,4.1,81,"0 mph, Calm",2,-2,0,0,0,0,0,0,2,-2,0,0,0.0,0.0
11347,12.0,0,FF,2018074110.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,605412,201800969,3,453286,L,True,1,4.1,81,"0 mph, Calm",2,2,2,2,0,0,0,0,0,0,0,0,0.0,0.0
11348,14.0,0,CU,2018074110.0,0.0,2.0,1.0,3.0,0.0,0.0,0.0,605412,201800969,3,453286,L,True,1,4.1,81,"0 mph, Calm",-2,2,0,0,0,0,0,0,0,0,-2,2,0.0,0.0
11349,13.0,0,CH,2018074110.0,1.0,2.0,1.0,4.0,0.0,0.0,0.0,605412,201800969,3,453286,L,True,1,4.1,81,"0 mph, Calm",-2,-2,0,0,-2,-2,0,0,0,0,0,0,0.0,0.0
11350,8.0,0,CH,2018074110.0,2.0,2.0,1.0,5.0,0.0,0.0,0.0,605412,201800969,3,453286,L,True,1,4.1,81,"0 mph, Calm",-1,0,0,0,-1,0,0,0,0,0,0,0,0.0,0.0
11351,2.0,0,FF,2018074111.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,457763,201800969,3,453286,R,True,1,4.1,81,"0 mph, Calm",1,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0
11352,14.0,0,SL,2018074111.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,457763,201800969,3,453286,R,True,1,4.1,81,"0 mph, Calm",-2,-2,0,0,0,0,-2,-2,0,0,0,0,0.0,0.0
11353,4.0,0,SL,2018074111.0,1.0,1.0,2.0,3.0,0.0,0.0,0.0,457763,201800969,3,453286,R,True,1,4.1,81,"0 mph, Calm",0,1,0,0,0,0,0,1,0,0,0,0,0.0,0.0
11354,11.0,0,FF,2018074116.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,467055,201800969,4,453286,L,True,1,4.1,81,"0 mph, Calm",2,-2,2,-2,0,0,0,0,0,0,0,0,0.0,0.0
11355,11.0,0,CH,2018074116.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,467055,201800969,4,453286,L,True,1,4.1,81,"0 mph, Calm",2,-2,0,0,2,-2,0,0,0,0,0,0,0.0,0.0
11356,2.0,0,FF,2018074116.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,467055,201800969,4,453286,L,True,1,4.1,81,"0 mph, Calm",1,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0
11357,14.0,0,FF,2018074116.0,2.0,1.0,0.0,4.0,0.0,0.0,0.0,467055,201800969,4,453286,L,True,1,4.1,81,"0 mph, Calm",-2,2,-2,2,0,0,0,0,0,0,0,0,0.0,0.0
11358,14.0,1,FF,2018074116.0,3.0,1.0,0.0,5.0,0.0,0.0,0.0,467055,201800969,4,453286,L,True,1,4.1,81,"0 mph, Calm",-2,2,-2,2,0,0,0,0,0,0,0,0,0.0,0.0
11359,8.0,0,FF,2018074117.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,543063,201800969,4,453286,L,True,1,4.1,81,"0 mph, Calm",-1,0,-1,0,0,0,0,0,0,0,0,0,0.0,0.0
11360,2.0,0,CU,2018074117.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,543063,201800969,4,453286,L,True,1,4.1,81,"0 mph, Calm",1,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0
